 
SET: rps=0.0 (overall: -nan) avg_msec=-nan (overall: -nan)
GET: rps=109708.0 (overall: 108231.6) avg_msec=0.236 (overall: 0.241)
                                                                      
GET: rps=106768.0 (overall: 108224.7) avg_msec=0.244 (overall: 0.241)
                                                                      
GET: rps=107932.3 (overall: 108223.4) avg_msec=0.241 (overall: 0.241)
                                                                      
GET: rps=109212.0 (overall: 108227.9) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=108633.5 (overall: 108229.8) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=109716.0 (overall: 108236.6) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=108192.0 (overall: 108236.4) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=108677.3 (overall: 108238.4) avg_msec=0.237 (overall: 0.240)
                                                                      
GET: rps=105352.0 (overall: 108225.4) avg_msec=0.246 (overall: 0.241)
                                                                      
GET: rps=108008.0 (overall: 108224.4) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=109760.0 (overall: 108231.3) avg_msec=0.236 (overall: 0.240)
                                                                      
GET: rps=107434.3 (overall: 108227.7) avg_msec=0.245 (overall: 0.241)
                                                                      
GET: rps=108872.0 (overall: 108230.6) avg_msec=0.241 (overall: 0.241)
                                                                      
GET: rps=107788.0 (overall: 108228.6) avg_msec=0.241 (overall: 0.241)
                                                                      
GET: rps=107860.6 (overall: 108227.0) avg_msec=0.244 (overall: 0.241)
                                                                      
GET: rps=108876.0 (overall: 108229.8) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=106292.0 (overall: 108221.4) avg_msec=0.246 (overall: 0.241)
                                                                      
GET: rps=106191.2 (overall: 108212.5) avg_msec=0.244 (overall: 0.241)
                                                                      
GET: rps=109068.0 (overall: 108216.2) avg_msec=0.244 (overall: 0.241)
                                                                      
GET: rps=108680.0 (overall: 108218.2) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=108203.2 (overall: 108218.1) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=108504.0 (overall: 108219.4) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=103544.0 (overall: 108199.5) avg_msec=0.251 (overall: 0.241)
                                                                      
GET: rps=108916.3 (overall: 108202.5) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=109160.0 (overall: 108206.6) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=106900.0 (overall: 108201.1) avg_msec=0.243 (overall: 0.241)
                                                                      
GET: rps=108721.1 (overall: 108203.3) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=109352.0 (overall: 108208.1) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=108568.0 (overall: 108209.5) avg_msec=0.241 (overall: 0.241)
                                                                      
GET: rps=107504.0 (overall: 108206.6) avg_msec=0.244 (overall: 0.241)
                                                                      
GET: rps=108266.9 (overall: 108206.9) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=107804.0 (overall: 108205.2) avg_msec=0.241 (overall: 0.241)
                                                                      
GET: rps=108332.0 (overall: 108205.8) avg_msec=0.241 (overall: 0.241)
                                                                      
GET: rps=105637.5 (overall: 108195.3) avg_msec=0.249 (overall: 0.241)
                                                                      
GET: rps=106932.0 (overall: 108190.2) avg_msec=0.244 (overall: 0.241)
                                                                      
GET: rps=108096.0 (overall: 108189.8) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=107478.1 (overall: 108186.9) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=108884.0 (overall: 108189.7) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=105448.0 (overall: 108178.8) avg_msec=0.246 (overall: 0.241)
                                                                      
GET: rps=108856.0 (overall: 108181.5) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=108378.5 (overall: 108182.2) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=108748.0 (overall: 108184.5) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=104012.0 (overall: 108168.1) avg_msec=0.251 (overall: 0.241)
                                                                      
GET: rps=105668.0 (overall: 108158.4) avg_msec=0.246 (overall: 0.241)
                                                                      
GET: rps=108259.0 (overall: 108158.8) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=109312.0 (overall: 108163.2) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=109212.0 (overall: 108167.3) avg_msec=0.242 (overall: 0.241)
                                                                      
GET: rps=108944.2 (overall: 108170.3) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=107236.0 (overall: 108166.7) avg_msec=0.245 (overall: 0.241)
                                                                      
GET: rps=108860.0 (overall: 108169.3) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=106928.0 (overall: 108164.6) avg_msec=0.243 (overall: 0.241)
                                                                      
GET: rps=107223.1 (overall: 108161.0) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=107036.0 (overall: 108156.8) avg_msec=0.242 (overall: 0.241)
                                                                      
GET: rps=105648.0 (overall: 108147.4) avg_msec=0.248 (overall: 0.241)
                                                                      
GET: rps=98171.3 (overall: 108109.9) avg_msec=0.265 (overall: 0.241)
                                                                     
GET: rps=107076.0 (overall: 108106.0) avg_msec=0.242 (overall: 0.241)
                                                                      
GET: rps=108688.0 (overall: 108108.2) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=109450.2 (overall: 108113.2) avg_msec=0.236 (overall: 0.241)
                                                                      
GET: rps=108468.0 (overall: 108114.5) avg_msec=0.242 (overall: 0.241)
                                                                      
GET: rps=109748.0 (overall: 108120.5) avg_msec=0.241 (overall: 0.241)
                                                                      
GET: rps=109268.0 (overall: 108124.7) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=108904.4 (overall: 108127.5) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=109596.0 (overall: 108132.9) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=109264.0 (overall: 108137.0) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=108944.0 (overall: 108139.9) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=109004.0 (overall: 108143.0) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=108096.0 (overall: 108142.8) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=107732.0 (overall: 108141.4) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=107394.4 (overall: 108138.7) avg_msec=0.241 (overall: 0.241)
                                                                      
GET: rps=109304.0 (overall: 108142.8) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=108228.0 (overall: 108143.1) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=107892.4 (overall: 108142.3) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=109024.0 (overall: 108145.3) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=107091.6 (overall: 108141.6) avg_msec=0.241 (overall: 0.241)
                                                                      
GET: rps=105508.0 (overall: 108132.5) avg_msec=0.246 (overall: 0.241)
                                                                      
GET: rps=107216.0 (overall: 108129.3) avg_msec=0.241 (overall: 0.241)
                                                                      
GET: rps=106604.0 (overall: 108124.0) avg_msec=0.243 (overall: 0.241)
                                                                      
GET: rps=108188.0 (overall: 108124.2) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=107585.7 (overall: 108122.4) avg_msec=0.241 (overall: 0.241)
                                                                      
GET: rps=108096.0 (overall: 108122.3) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=107912.4 (overall: 108121.6) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=108780.0 (overall: 108123.8) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=105700.0 (overall: 108115.6) avg_msec=0.246 (overall: 0.241)
                                                                      
GET: rps=108588.0 (overall: 108117.2) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=108414.4 (overall: 108118.2) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=109244.0 (overall: 108122.0) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=107019.9 (overall: 108118.3) avg_msec=0.242 (overall: 0.241)
                                                                      
GET: rps=108400.0 (overall: 108119.2) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=106476.0 (overall: 108113.8) avg_msec=0.246 (overall: 0.241)
                                                                      
GET: rps=108948.0 (overall: 108116.5) avg_msec=0.241 (overall: 0.241)
                                                                      
GET: rps=101450.2 (overall: 108094.5) avg_msec=0.255 (overall: 0.241)
                                                                      
GET: rps=109404.0 (overall: 108098.8) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=108944.0 (overall: 108101.5) avg_msec=0.242 (overall: 0.241)
                                                                      
GET: rps=108609.6 (overall: 108103.2) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=103176.0 (overall: 108087.2) avg_msec=0.253 (overall: 0.241)
                                                                      
GET: rps=108248.0 (overall: 108087.7) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=107792.0 (overall: 108086.7) avg_msec=0.241 (overall: 0.241)
                                                                      
GET: rps=108478.1 (overall: 108088.0) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=106880.0 (overall: 108084.1) avg_msec=0.244 (overall: 0.241)
                                                                      
GET: rps=108852.0 (overall: 108086.6) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=106621.5 (overall: 108081.9) avg_msec=0.242 (overall: 0.241)
                                                                      
GET: rps=109272.0 (overall: 108085.7) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=108360.0 (overall: 108086.5) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=109239.0 (overall: 108090.2) avg_msec=0.236 (overall: 0.241)
                                                                      
GET: rps=110084.0 (overall: 108096.5) avg_msec=0.235 (overall: 0.241)
                                                                      
GET: rps=109244.0 (overall: 108100.1) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=106537.9 (overall: 108095.2) avg_msec=0.243 (overall: 0.241)
                                                                      
GET: rps=109512.0 (overall: 108099.6) avg_msec=0.236 (overall: 0.241)
                                                                      
GET: rps=107668.0 (overall: 108098.2) avg_msec=0.241 (overall: 0.241)
                                                                      
GET: rps=106716.0 (overall: 108094.0) avg_msec=0.245 (overall: 0.241)
                                                                      
GET: rps=106015.9 (overall: 108087.5) avg_msec=0.243 (overall: 0.241)
                                                                      
GET: rps=108152.0 (overall: 108087.7) avg_msec=0.241 (overall: 0.241)
                                                                      
GET: rps=107593.6 (overall: 108086.2) avg_msec=0.241 (overall: 0.241)
                                                                      
GET: rps=108812.0 (overall: 108088.4) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=102944.0 (overall: 108072.7) avg_msec=0.255 (overall: 0.241)
                                                                      
GET: rps=107440.0 (overall: 108070.8) avg_msec=0.245 (overall: 0.241)
                                                                      
GET: rps=108127.5 (overall: 108070.9) avg_msec=0.243 (overall: 0.241)
                                                                      
GET: rps=109392.0 (overall: 108074.9) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=108076.0 (overall: 108074.9) avg_msec=0.243 (overall: 0.241)
                                                                      
GET: rps=108139.4 (overall: 108075.1) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=108884.0 (overall: 108077.6) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=109220.0 (overall: 108081.0) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=107506.0 (overall: 108079.2) avg_msec=0.241 (overall: 0.241)
                                                                      
GET: rps=110044.0 (overall: 108085.1) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=109668.0 (overall: 108089.8) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=108219.1 (overall: 108090.2) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=108740.0 (overall: 108092.1) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=108720.0 (overall: 108093.9) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=107988.1 (overall: 108093.6) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=109432.0 (overall: 108097.5) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=108040.0 (overall: 108097.4) avg_msec=0.241 (overall: 0.241)
                                                                      
GET: rps=108732.0 (overall: 108099.2) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=109912.4 (overall: 108104.5) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=109384.0 (overall: 108108.2) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=107344.0 (overall: 108106.0) avg_msec=0.243 (overall: 0.241)
                                                                      
GET: rps=107757.0 (overall: 108105.0) avg_msec=0.242 (overall: 0.241)
                                                                      
GET: rps=109596.0 (overall: 108109.2) avg_msec=0.243 (overall: 0.241)
                                                                      
GET: rps=105472.0 (overall: 108101.7) avg_msec=0.249 (overall: 0.241)
                                                                      
GET: rps=106780.0 (overall: 108097.9) avg_msec=0.243 (overall: 0.241)
                                                                      
GET: rps=106804.8 (overall: 108094.3) avg_msec=0.243 (overall: 0.241)
                                                                      
GET: rps=109188.0 (overall: 108097.4) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=109143.4 (overall: 108100.3) avg_msec=0.236 (overall: 0.241)
                                                                      
GET: rps=109172.0 (overall: 108103.3) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=108996.0 (overall: 108105.8) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=110310.8 (overall: 108112.0) avg_msec=0.235 (overall: 0.241)
                                                                      
GET: rps=108460.0 (overall: 108113.0) avg_msec=0.242 (overall: 0.241)
                                                                      
GET: rps=107732.0 (overall: 108111.9) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=107740.0 (overall: 108110.9) avg_msec=0.241 (overall: 0.241)
                                                                      
GET: rps=107984.1 (overall: 108110.6) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=109448.0 (overall: 108114.2) avg_msec=0.237 (overall: 0.241)
                                                                      
GET: rps=109520.0 (overall: 108118.1) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=108772.9 (overall: 108119.9) avg_msec=0.238 (overall: 0.241)
                                                                      
GET: rps=108816.0 (overall: 108121.8) avg_msec=0.240 (overall: 0.241)
                                                                      
GET: rps=108732.0 (overall: 108123.5) avg_msec=0.239 (overall: 0.241)
                                                                      
GET: rps=107084.0 (overall: 108120.7) avg_msec=0.243 (overall: 0.241)
                                                                      
GET: rps=108179.3 (overall: 108120.8) avg_msec=0.242 (overall: 0.241)
                                                                      
GET: rps=108064.0 (overall: 108120.7) avg_msec=0.241 (overall: 0.241)
                                                                      
====== GET ======
  10000000 requests completed in 92.49 seconds
  50 parallel clients
  3 bytes payload
  keep alive: 1
  host configuration "save": 3600 1 300 100 60 10000
  host configuration "appendonly": no
  multi-thread: no

Latency by percentile distribution:
0.000% <= 0.047 milliseconds (cumulative count 1)
50.000% <= 0.239 milliseconds (cumulative count 6608071)
75.000% <= 0.247 milliseconds (cumulative count 8244066)
87.500% <= 0.255 milliseconds (cumulative count 8861417)
93.750% <= 0.287 milliseconds (cumulative count 9427725)
96.875% <= 0.319 milliseconds (cumulative count 9719337)
98.438% <= 0.351 milliseconds (cumulative count 9848348)
99.219% <= 0.383 milliseconds (cumulative count 9937094)
99.609% <= 0.407 milliseconds (cumulative count 9965931)
99.805% <= 0.431 milliseconds (cumulative count 9981493)
99.902% <= 0.455 milliseconds (cumulative count 9990278)
99.951% <= 0.495 milliseconds (cumulative count 9995380)
99.976% <= 0.535 milliseconds (cumulative count 9997609)
99.988% <= 0.591 milliseconds (cumulative count 9998834)
99.994% <= 0.647 milliseconds (cumulative count 9999400)
99.997% <= 0.807 milliseconds (cumulative count 9999696)
99.998% <= 1.111 milliseconds (cumulative count 9999849)
99.999% <= 1.335 milliseconds (cumulative count 9999924)
100.000% <= 1.583 milliseconds (cumulative count 9999963)
100.000% <= 1.703 milliseconds (cumulative count 9999981)
100.000% <= 1.743 milliseconds (cumulative count 9999992)
100.000% <= 1.751 milliseconds (cumulative count 9999999)
100.000% <= 1.759 milliseconds (cumulative count 10000000)
100.000% <= 1.759 milliseconds (cumulative count 10000000)

Cumulative distribution of latencies:
0.000% <= 0.103 milliseconds (cumulative count 10)
1.196% <= 0.207 milliseconds (cumulative count 119558)
95.817% <= 0.303 milliseconds (cumulative count 9581713)
99.659% <= 0.407 milliseconds (cumulative count 9965931)
99.961% <= 0.503 milliseconds (cumulative count 9996054)
99.991% <= 0.607 milliseconds (cumulative count 9999079)
99.995% <= 0.703 milliseconds (cumulative count 9999540)
99.997% <= 0.807 milliseconds (cumulative count 9999696)
99.998% <= 0.903 milliseconds (cumulative count 9999766)
99.998% <= 1.007 milliseconds (cumulative count 9999816)
99.998% <= 1.103 milliseconds (cumulative count 9999846)
99.999% <= 1.207 milliseconds (cumulative count 9999882)
99.999% <= 1.303 milliseconds (cumulative count 9999915)
99.999% <= 1.407 milliseconds (cumulative count 9999941)
100.000% <= 1.503 milliseconds (cumulative count 9999956)
100.000% <= 1.607 milliseconds (cumulative count 9999965)
100.000% <= 1.703 milliseconds (cumulative count 9999981)
100.000% <= 1.807 milliseconds (cumulative count 10000000)

Summary:
  throughput summary: 108120.97 requests per second
  latency summary (msec):
          avg       min       p50       p95       p99       max
        0.241     0.040     0.239     0.295     0.375     1.759

